rdkit_library_standard_inchi_key,protein_name,Compound-protein pairs,Unique compound–Mu-type opioid receptor pairs:,% MOR compound-target-pairs,,rdkit_parent_structure_inchi_key,Unique_single_fragment_structures,,Column Names,Statistics Label,Statistics,Totals,,,,,,,
GAKVDKTZWKVPDD-PISWEHOVSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
MMRXOEQFTJHHBF-QTIXCXGXSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
MIVWTBCJCNWAEJ-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
LXDOPSPLXWMFJU-XWFSNYJISA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
IVVSBEQDCAZLFY-SFHVURJKSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
MSJCMNKCRANOHK-SAQDYRIPSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
YTTAWOSRYYGVQK-SXPGVMETSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
YNHDSQWURGMKPH-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
CSJYMAFXYMYNCK-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
BEMUNJONNGSREM-OAHLLOKOSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
PVDXGHHWBNWJAB-UHFFFAOYSA-N,Opioid receptor,,,,,,,,,,,,,,,,,,
YSVWFFNZZGLLAI-XNTOLAJGSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
PZGSYNNVPNLHQG-AREMUKBSSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
SZKWDIATUVLAAW-YADARESESA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
OXJHPRBGUIURHY-FXZLEELESA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
HHPPZOGBCDGYKB-NOLJZWGESA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
ZYPNBHUVYGOMHR-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
FOIUQQUDMFDDDC-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
JOYRSQQCLWAALH-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
IBRKUOKBPODPAG-NWKBEHDCSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
SOYCFODXNRVBTI-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
IQDOWBPNGLJQTA-UJKKYYSESA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
UNMXEZXMCCEAAD-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
LJTHMSKYSNBAHM-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
HZXQEXIWMIAORH-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
ONTPCCFVKPBIOS-CGPRNCPCSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
XPJHJULZYKDCOT-AJNFXCHLSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
XCRGDYSKZCNCPU-JQYRWUOASA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
VIWGUIYNVDSJQW-ISPAZOJJSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
KSBSFBUHTGTCQD-UYSUQMGQSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
ZPIDSYNQAQCFOP-MSUJJKROSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
ZZMLDIIIAOTFLN-POTQIHQISA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
UGBPFTYLROBQSJ-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
VYRGAYCCDVCPFG-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
ZLXNHWLZICQZPT-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
SWOQNCHQBXFFJZ-GYHUNEDQSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
YGSVZRIZCHZUHB-UHFFFAOYSA-N,Opioid receptor,,,,,,,,,,,,,,,,,,
FITQSJBSXMDHOS-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
CDQRIIUMNLMHRH-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
GEORBVTUQOWIGO-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
MGNBQDNMQGAURK-ZUFGVENISA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
VNQMNFPFGNMBPO-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
OYKPWSZSBLRRPL-HOYKHHGWSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
WBFGOFIEIRLCBO-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
ZDOBSAPHUUUOHX-OSYLJGHBSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
DNGZBWVQLFNTRT-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
YNFDIGJKJPNFFD-SJORKVTESA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
BJRRXLJCIAUKMM-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VBAIIIXCKIEWHC-UHFFFAOYSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
QLUDYUITNJBHDO-BKRIMNEDSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
OJYGYOYQVVGKTL-TYKWCNGQSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
ULKQZFRXRYHPCM-WNIIMYAPSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
IEFFSHLHNYVSEF-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
FRPJGTNLZNXQEX-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VATLFUUMDRXLTK-GDLZYMKVSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
PZGSYNNVPNLHQG-AREMUKBSSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
HVYWAAXJQNGKRV-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
WFOHLPKLIGSKCE-WOJBJXKFSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
MINYCOUUSMPSIG-SXWKCWPCSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
BEMUNJONNGSREM-OAHLLOKOSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
QBWLTDPVSJCLIE-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
NSJXQNTZZXTVKQ-BKRIMNEDSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
MNVBHTVEKDPEHG-FPXVUPNWSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
YNFDIGJKJPNFFD-DLBZAZTESA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
ZAUHABBHHZLCNE-UHFFFAOYSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
RSYJMTSEPZEHFW-AERCQKQUSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
YVASRVQRZZSUCP-RPBOFIJWSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
PWERZIHXAWNERU-QKNQBKEWSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
MTTJOZOOUCZVHO-LFPIHBKWSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
ZGBAPSHWPBXEKN-QFZRFWILSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
LVONLGQOYIILGN-NZHOUOPXSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
DYQASGXEZLWGBT-KYWCHSSTSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
ZJGGFNDXNQYSHD-YUZWYKEKSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
DZQXZGHOMFFCGJ-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
QHBNPMPKVNZQAM-UXHICEINSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
CRAYDLZNZPCOJL-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
FSWJTBGGRGOWRE-PFNHLVLRSA-O,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
FDYFRFFIRKUZRA-HMXZAHMDSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
YTOFDAKDKNHFCX-WBGIBXGUSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
RRUDDVDCNHNILM-PDKZSJQVSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
YVMLGEJOIINBCZ-JGCVSIOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
DRLQQDAAXSHQST-DNZOWOGHSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
XSKVQIBZHKGXKX-QVDUQQMDSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
ZEHQULWCUDTSJR-LPYGTTGFSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
OZNDXFHVAUDQDB-HVGMEFTQSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
DVRQZFBMXPPAIS-ZLOLNMDISA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
AJLLHPKYDCMVMR-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
NWGQJLUMVGAMDN-IIZPIQPGSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
ATCYWTVPBMJFBN-LBWJJRGQSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
SHKOYYABTMCHBH-BGYRXZFFSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
HXVNOSINGOXKMH-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
LEEMUMQDRWFZOG-IIZPIQPGSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
QFSYSBXFXAWKPY-WQFSBLNPSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
SBHTVJXZVQWEPY-BKBNBNODSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
ADQGCAIBDMFHAQ-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
TYXSIXOYTBHZFA-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
MMJPVSDTLGFIQW-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
WDZVWDXOIGQJIO-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
FQIJPHXWIONJLF-JKOKRWQUSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
HGSHFGWWOPXUPH-WHOFXGATSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
NMIIKXFGCKOYRV-WHOFXGATSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
QXOWFZHOOCQUMY-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
JBYAQPNKTKJVCP-DPODCYPTSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
CBADTWWITBOIHR-JKHIJQBDSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
YNFDIGJKJPNFFD-SJORKVTESA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
XMYOENPYRITJKJ-UALAUUDGSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
ZYUUMWBXZQRLNX-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
CDJPHTNUARAVMH-SECBINFHSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
JZTTUZXIQIRVAB-FZEVHQGJSA-N,Opioid receptor,,,,,,,,,,,,,,,,,,
FOIUQQUDMFDDDC-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
VAAPYECJHQQRAS-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
KDOQEEMQPHIANX-REWPJTCUSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
HDQMFBGJRKDZBS-ZBYYUNFXSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
RJTJRVASUFIDQM-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
XYXSWMHKNSFHGK-OKZNBEIPSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
RNBRMUYDOIRYOA-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
IEHNDMIQTUDTBN-OSSDZZHWSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
BMNKMCWDTISXIT-YYPACGCWSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
GBQVVZACPWMCCH-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
XYHHNNJTSPIWFA-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
FAMFJIIZFNTJGD-AERCQKQUSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
QSGFQCPMCVXKKE-WOJBJXKFSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
ZJKZCVQZKVPIDG-PMDSDZCYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VUAHRXNTXYPEGV-WIQPIVSASA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
AIQCKSWTTFIFBJ-XVGUITFPSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
QVJLNGKSPRALSV-ACDBMABISA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
QANFZJPWWAIUST-NDVHGFDXSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
BLMCHRRNFLXLBF-PUHABZHSSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
ICONPJDAXITIPI-UXYWFNEESA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
KWPXRFXRFPSEAO-BWRUTCSNSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
CRAYDLZNZPCOJL-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
IIAXFKCBZXVXLS-QHCPKHFHSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
PRXNNMGDEYDQBX-NRXWVHEHSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
IEBUACWTCPKRKU-UHFFFAOYSA-N,MOR-DOR heteromer,,,,,,,,,,,,,,,,,,
XACXTPQNHGFQOD-VIFPVBQESA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
RJTJRVASUFIDQM-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
SMCHHBDIAXVTAE-JQVVWYNYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
BKLJDIJJOOQUFG-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
JBHLOPKIPKTRSU-UHFFFAOYSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
AEOSDPHCSPJLGL-AREMUKBSSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
LHVKPHBWJAFKHT-WOJBJXKFSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VWUFIHMTEOSRNU-RTBURBONSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
DMCVAMCKQDMOHH-TZIWHRDSSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
MDSNOUPPFQBVBS-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
QSGFQCPMCVXKKE-WOJBJXKFSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
NVGROBHDOYRPAN-FPTDNZKUSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
JZTTUZXIQIRVAB-FZEVHQGJSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
UXCCCTCYPOXCHF-WOJBJXKFSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
YGCZGTCXWBPTDC-GASCZTMLSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
GTXYIOXMYVVGEC-TZYSRNFLSA-N,Opioid receptor,,,,,,,,,,,,,,,,,,
MXRQERLCKJPING-DKTSLWECSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VFAQYCMSJSCDCB-PGUFJCEWSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
QFUYDKHFEAYIIN-KPJPEEODSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
VZCPVUYGEXPLKF-WJOKGBTCSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
LDKMYXVTHNNGBM-LSEUOHNPSA-N,"Opioid receptor, delta 1b",,,,,,,,,,,,,,,,,,
NVXBSVRJYKSJFK-LPNRQUNZSA-N,"Opioid receptor, delta 1b",,,,,,,,,,,,,,,,,,
NRSGWEVTVGZDFC-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VULGVKCVWMCHAV-GPOLMCQNSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
LWZFMJZOOLLWCB-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VULGVKCVWMCHAV-GPOLMCQNSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
MQZQATODADHKAK-FQEVSTJZSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
MUJXZEDIWKGKQD-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
SKKJEQYDQRYRCQ-APIPQOKDSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
SEFGVUPZVPVVNI-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
GGHWXCOOJVZLNV-HXUWFJFHSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
JONVOPNMVVYXGR-KTJHOKPASA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
SQVDPCVJFZNDQL-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
QFUYDKHFEAYIIN-KPJPEEODSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
OPNHKXQPNQNQOK-DUWFNVGLSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
FQZYFIYBPFXEFC-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
CSPSOHAPOHZENW-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
WTSCBGVEFWRHQA-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
PSKKMAGNZPEVKZ-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
CRCHFTNTZRGKSN-GWVJWZHSSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
QHBNPMPKVNZQAM-PMACEKPBSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
KMESAVNRPDKZCQ-UHFFFAOYSA-N,Opioid receptor,,,,,,,,,,,,,,,,,,
NBLXUGSNAYWTNA-IWPLGJONSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
VATLFUUMDRXLTK-GDLZYMKVSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
OZFFKOSQNBBYCA-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
HFWCYIXWHHYZHT-PMDSDZCYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
HAYGEOGRXPFPJW-IXEVRPKBSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
UTKZKGGRJXHSHT-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
WOZRHAMGRYQYDN-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
LJXJPKAUJPRWIS-UHFFFAOYSA-M,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
COUMQDLXZDVPQA-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
GQCJPYSRZNIIDG-RTBURBONSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
KSLIUMDZRODUJT-SROIDHQSSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
SDAVYQJPWRCTKD-DPODCYPTSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
NYBZCKAQIIPSDS-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
YQXGFXQVFDBNAW-AKEJJZJZSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
WFSPNMHYOYCKEW-AKEJJZJZSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
WLYCVORMFCAGGZ-QTDSEMIKSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
SDAVYQJPWRCTKD-DPODCYPTSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
OULSSTIBLLAHID-FYJXLGDTSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
CAHRJFAYDOYKDX-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
RVZGUKSMLSUDCG-MFSRHCLSSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VZCLOYJWQIBJCD-AWEZNQCLSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
QIUXRDRDKSOXOX-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
NNUWXRTXEGTTNX-NLFSJDMNSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
QWQOHSKKIXAZEE-OKZNBEIPSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
IIAZRIURVNMAHF-DPODCYPTSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
TWPQKUQOAZWKSV-FDDCHVKYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
SUKLBCXGVCYVGS-RRRALXMPSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
DOCVUHRNSOKTFH-QXVHIOGHSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
MAHFVAHPQSLLJF-IBGZPJMESA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
RVCUOIJKDXETPG-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
OTQHFPJXKACHHP-UONOGXRCSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
VLNPNFXOKUKJAK-UHFFFAOYSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
NVXBSVRJYKSJFK-OMVMAKPESA-N,"Opioid receptor, delta 1b",,,,,,,,,,,,,,,,,,
LDKMYXVTHNNGBM-PPYJAVFUSA-N,"Opioid receptor, delta 1b",,,,,,,,,,,,,,,,,,
GZHJRJMEXYUULM-LJJSIEPYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
NVXBSVRJYKSJFK-UEETXQNJSA-N,"Opioid receptor, delta 1b",,,,,,,,,,,,,,,,,,
VCBKOGTZQNFBOT-ATZDWAIDSA-N,Opioid receptor,,,,,,,,,,,,,,,,,,
CBBZIEAUVSBRPS-KMOVSZGYSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
BZYMYXQZRRHYCR-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
PUYNPIWPDUYEQE-CZLNXFLDSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
GTWAXCUGFVQLLX-UHFFFAOYSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
QXYZJXCNTMMWEO-BERHBOFZSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
GDAQWALDGRXCEL-QZTJIDSGSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
RSWCRQQSEYRTAG-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
BGUGOHUJPKNGCB-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
NGEGLNLPWZDEEJ-SQEIEAQLSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
VCJZZANQMGYSTF-UYUDKTIZSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
DHKPJPUVNZWGFO-OMRVPHBLSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
FTRDSYLIWZRYMR-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
KYPMWPBSHKBJME-SLZNLQLDSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
KHVVJKLNKLQLJZ-SFHVURJKSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
ALPLEPRCEXBSHO-GPOLMCQNSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
ZAKIMSJDFSDBER-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
OOIOJHGTQKYDBE-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
QANFZJPWWAIUST-CTTUZFCVSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
FCXSSMKUWDTUIH-AQYVVDRMSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
AFKWCRVKGFPGQY-KFWDTITQSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
OCMNZFAHJYMDOY-FTMHIQFLSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
KNSLYJICIDVPEX-CYBMUJFWSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
ZKXUDWLJTFYOAN-UHFFFAOYSA-N,Mu-type opioid receptor,,,,,,,,,,,,,,,,,,
YNPHJHPQIGUKLL-UHFFFAOYSA-N,Nociceptin receptor,,,,,,,,,,,,,,,,,,
HSOIWCPMXCWYHB-UHFFFAOYSA-N,Opioid receptor,,,,,,,,,,,,,,,,,,
OYWOVXNGMWPCDE-UHFFFAOYSA-N,Kappa-type opioid receptor,,,,,,,,,,,,,,,,,,
IVVSBEQDCAZLFY-SFHVURJKSA-N,Delta-type opioid receptor,,,,,,,,,,,,,,,,,,
